target,target_unit,feature,feature_origin,leakage_level,leakage_reason,p3_explicit_forbidden,p2_forbidden_keyword,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
capacity_vol,mAh/cm3,charge_formula_has_Br,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,charge_formula_has_I,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,charge_formula_n_transition_metals,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,charge_formula_frac_transition_metals,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_parse_ok,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_n_elements,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_n_atoms,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Li,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Na,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_K,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_O,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_F,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_P,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_S,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Si,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_C,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_N,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_B,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Cl,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Br,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_I,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Mn,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Fe,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Co,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Ni,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Cu,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_V,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Ti,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Cr,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Al,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Mg,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Ca,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Zn,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_Ag,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_As,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_Z_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_Z_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_Z_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_Z_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_Z_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_atomic_mass_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_atomic_mass_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_atomic_mass_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_atomic_mass_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_atomic_mass_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_X_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_X_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_X_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_X_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_X_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_row_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_row_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_row_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_row_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_row_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_group_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_group_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_group_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_group_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_group_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_O,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_F,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_P,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_S,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_Si,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_C,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_N,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_Cl,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_Br,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_has_I,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_n_transition_metals,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_formula_frac_transition_metals,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,wi_is_Li,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
capacity_vol,mAh/cm3,wi_is_Na,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
capacity_vol,mAh/cm3,wi_is_K,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
capacity_vol,mAh/cm3,wi_Z,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
capacity_vol,mAh/cm3,wi_atomic_mass,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
capacity_vol,mAh/cm3,wi_X,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
capacity_vol,mAh/cm3,wi_row,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
capacity_vol,mAh/cm3,wi_group,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
capacity_vol,mAh/cm3,stoich_wi_amount_charge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,stoich_wi_amount_discharge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,stoich_wi_amount_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,stoich_abs_wi_amount_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,stored_fracA_delta,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,stored_abs_fracA_delta,other_numeric,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
capacity_vol,mAh/cm3,charge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,charge_summary_is_metal,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,charge_summary_volume,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,charge_summary_theoretical,post_dft_provenance_flag,L4,post-DFT summary descriptor; decision-support only,False,True,True,False,False,False,True
capacity_vol,mAh/cm3,charge_summary_energy_above_hull,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,charge_summary_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,charge_summary_nsites,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,charge_summary_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,charge_summary_band_gap,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,charge_summary_is_stable,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,charge_summary_symmetry_number,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,discharge_summary_is_metal,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,discharge_summary_volume,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_theoretical,post_dft_provenance_flag,L4,post-DFT summary descriptor; decision-support only,False,True,True,False,False,False,True
capacity_vol,mAh/cm3,discharge_summary_energy_above_hull,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,discharge_summary_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_nsites,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_band_gap,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,discharge_summary_is_stable,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,discharge_summary_symmetry_number,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,charge_summary_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,discharge_summary_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_abs_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_delta_energy_above_hull,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_abs_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_abs_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_delta_band_gap,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_abs_delta_band_gap,post_dft_electronic_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
capacity_vol,mAh/cm3,summary_delta_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_abs_delta_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
capacity_vol,mAh/cm3,summary_worst_energy_above_hull,post_dft_energy_stability_summary,L4,"post-DFT descriptor; decision-support only, not clean pre-DFT capacity prediction",False,True,True,False,False,True,True
energy_grav,Wh/kg,average_voltage,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,False,False,True,False,False,False,True
energy_grav,Wh/kg,capacity_grav,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,False,False,True,False,False,False,True
energy_grav,Wh/kg,capacity_vol,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,False,False,True,False,False,False,True
energy_grav,Wh/kg,energy_grav,stored_electrode_target,L1,direct duplicate of the target column,False,False,False,False,False,False,True
energy_grav,Wh/kg,energy_vol,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,False,False,True,False,False,False,True
energy_grav,Wh/kg,max_delta_volume,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,False,False,True,False,False,False,True
energy_grav,Wh/kg,stability_charge,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,False,False,True,False,False,False,True
energy_grav,Wh/kg,stability_discharge,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,False,False,True,False,False,False,True
energy_grav,Wh/kg,fracA_charge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
energy_grav,Wh/kg,fracA_discharge,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,False,False,True,False,False,False,True
energy_grav,Wh/kg,num_steps,stored_electrode_process_descriptor,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,True,True
energy_grav,Wh/kg,max_voltage_step,stored_electrode_process_descriptor,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,True,True
energy_grav,Wh/kg,stability_worst,stored_electrode_target,L4,other stored electrode target/property; post hoc computed-record descriptor,False,False,True,False,False,False,True
energy_grav,Wh/kg,fw_parse_ok,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_n_elements,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_n_atoms,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Li,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Na,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_K,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_O,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_F,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_P,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_S,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Si,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_C,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_N,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_B,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Cl,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Br,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_I,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Mn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Fe,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Co,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Ni,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Cu,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_V,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Ti,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Cr,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Al,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Mg,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Ca,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Zn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_Ag,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_frac_As,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_Z_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_Z_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_Z_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_Z_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_Z_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_atomic_mass_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_atomic_mass_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_atomic_mass_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_atomic_mass_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_atomic_mass_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_X_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_X_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
energy_grav,Wh/kg,fw_X_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
